_id,createdAt,firstName,lastName,email,birthday,gender,highestDegreeEarned,countryISO2,admissionsQuiz
64f441952cd091f067189307,6/9/22 23:56,John,Post,john.post90@yahow.com,1/1/02,male,High School or Baccalaureate,UZ,incomplete
64f441952cd091f067189308,6/11/22 12:59,David,Hermes,david.hermes48@microsift.com,5/31/00,male,High School or Baccalaureate,PK,incomplete
64f441952cd091f067189309,6/28/22 9:58,Ivan,Foxman,ivan.foxman75@microsift.com,3/19/02,male,Bachelor's degree,EG,incomplete
64f441952cd091f06718930a,6/28/22 20:08,Sara,Barnes,sara.barnes25@hotmeal.com,6/14/95,female,Bachelor's degree,KE,incomplete
64f441952cd091f06718930b,6/7/22 22:47,Monica,Latsha,monica.latsha79@yahow.com,3/28/85,female,Master's degree,IQ,complete
64f441952cd091f06718930c,6/30/22 11:23,Leo,Acevedo,leo.acevedo90@hotmeal.com,1/4/96,male,Bachelor's degree,NP,complete
64f441952cd091f06718930d,6/12/22 5:03,Emma,Wall,emma.wall4@gmall.com,7/3/98,female,High School or Baccalaureate,NG,complete
64f441952cd091f06718930e,6/14/22 17:52,John,Snider,john.snider11@gmall.com,2/3/94,male,Bachelor's degree,NG,incomplete
64f441952cd091f06718930f,6/8/22 13:34,Tim,Grimm,tim.grimm41@microsift.com,6/9/91,male,Bachelor's degree,GH,complete
64f441952cd091f067189310,6/28/22 22:41,John,Keyes,john.keyes95@yahow.com,4/23/02,male,Bachelor's degree,GH,complete
64f441952cd091f067189311,6/30/22 16:57,Jermaine,Guedjian,jermaine.guedjian65@hotmeal.com,5/1/98,male,Bachelor's degree,BD,complete
64f441952cd091f067189312,6/10/22 7:40,Joseph,Morris,joseph.morris54@hotmeal.com,2/3/79,male,Bachelor's degree,ET,complete
64f441952cd091f067189313,6/28/22 21:27,Arthur,Limon,arthur.limon26@gmall.com,2/13/79,male,Bachelor's degree,PK,incomplete
64f441952cd091f067189314,6/5/22 14:20,Alan,Monk,alan.monk39@yahow.com,5/9/96,male,Some College (1-3 years),AF,complete
64f441952cd091f067189315,6/29/22 22:45,Sidney,Tanner,sidney.tanner60@gmall.com,8/13/00,male,Bachelor's degree,PK,incomplete
64f441952cd091f067189316,6/29/22 7:14,Patrick,Koffler,patrick.koffler6@yahow.com,3/28/94,male,Master's degree,NG,complete
64f441952cd091f067189317,6/14/22 20:53,Jack,Smith,jack.smith41@microsift.com,5/27/93,male,Master's degree,LY,complete
64f441952cd091f067189318,6/8/22 5:18,Janet,Walker,janet.walker65@yahow.com,1/5/99,female,Master's degree,BD,complete
64f441952cd091f067189319,6/29/22 1:07,William,Balla,william.balla90@gmall.com,11/1/93,male,Master's degree,BD,complete
64f441952cd091f06718931a,6/30/22 7:20,Frank,Zable,frank.zable50@gmall.com,6/10/83,male,High School or Baccalaureate,NG,complete
64f441952cd091f06718931b,6/15/22 4:10,Chris,Vowles,chris.vowles68@microsift.com,7/24/86,male,High School or Baccalaureate,PK,incomplete
64f441952cd091f06718931c,6/24/22 13:14,Joseph,Nordes,joseph.nordes2@yahow.com,10/20/90,male,Bachelor's degree,NG,complete
64f441952cd091f06718931d,6/3/22 20:18,Dylan,Barnett,dylan.barnett74@hotmeal.com,11/8/88,male,Bachelor's degree,IN,complete
64f441952cd091f06718931e,6/25/22 10:06,Mario,Goatley,mario.goatley73@gmall.com,6/6/96,male,Master's degree,CA,complete
64f441952cd091f06718931f,6/3/22 6:39,Olga,Simmons,olga.simmons95@yahow.com,4/10/97,female,Bachelor's degree,NG,complete
64f441952cd091f067189320,6/20/22 15:09,Howard,Lambino,howard.lambino34@hotmeal.com,9/5/97,male,Bachelor's degree,NG,complete
64f441952cd091f067189321,6/19/22 7:57,Rebecca,Clarke,rebecca.clarke71@yahow.com,3/11/70,female,Master's degree,CN,complete
64f441952cd091f067189322,6/29/22 2:10,Jennifer,Dean,jennifer.dean46@gmall.com,9/29/93,female,Master's degree,NG,complete
64f441952cd091f067189323,6/21/22 15:52,Terry,Caponera,terry.caponera34@gmall.com,3/9/93,male,Master's degree,NG,complete
64f441952cd091f067189324,6/17/22 2:04,Tyler,Ernst,tyler.ernst44@hotmeal.com,12/24/91,male,Master's degree,NG,incomplete
64f441952cd091f067189325,6/1/22 20:14,Cheri,Martin,cheri.martin75@gmall.com,5/28/78,female,Some College (1-3 years),CM,incomplete
64f441952cd091f067189326,6/23/22 22:41,Jonathan,Waggoner,jonathan.waggoner32@yahow.com,12/25/88,male,Bachelor's degree,NG,incomplete
64f441952cd091f067189327,6/10/22 14:27,Gonzalo,Turner,gonzalo.turner49@microsift.com,4/6/89,male,High School or Baccalaureate,PH,complete
64f441952cd091f067189328,6/30/22 23:07,Timothy,Emanuel,timothy.emanuel65@microsift.com,6/17/01,male,Bachelor's degree,ZM,complete
64f441952cd091f067189329,6/29/22 6:36,June,Gray,june.gray83@microsift.com,11/23/96,female,Some College (1-3 years),NG,incomplete
64f441952cd091f06718932a,6/20/22 13:54,Robert,Jimenez,robert.jimenez28@microsift.com,8/12/01,male,Bachelor's degree,GH,complete
64f441952cd091f06718932b,6/28/22 14:28,Tony,Mason,tony.mason2@microsift.com,1/9/88,male,Bachelor's degree,NG,incomplete
64f441952cd091f06718932c,6/24/22 0:23,Dorothy,Ash,dorothy.ash93@microsift.com,6/30/83,female,Master's degree,IN,complete
64f441952cd091f06718932d,6/10/22 2:57,Donald,Rolland,donald.rolland61@microsift.com,10/15/83,male,Bachelor's degree,US,complete
64f441952cd091f06718932e,6/17/22 0:17,Mark,Faison,mark.faison2@microsift.com,4/23/04,male,Some College (1-3 years),NG,incomplete
64f441952cd091f06718932f,6/1/22 23:38,David,Daniels,david.daniels26@hotmeal.com,4/11/98,male,Bachelor's degree,NG,incomplete
64f441952cd091f067189330,6/21/22 14:28,Mary,Coyle,mary.coyle56@microsift.com,8/16/87,female,High School or Baccalaureate,PK,incomplete
64f441952cd091f067189331,6/23/22 9:21,William,Drummond,william.drummond68@hotmeal.com,7/5/97,male,Bachelor's degree,GH,complete
64f441952cd091f067189332,6/25/22 9:52,William,James,william.james43@yahow.com,10/15/86,male,Bachelor's degree,IN,complete
64f441952cd091f067189333,6/16/22 13:56,David,Anthony,david.anthony49@microsift.com,12/21/96,male,Bachelor's degree,ET,complete
64f441952cd091f067189334,6/5/22 18:14,Fred,Swedlund,fred.swedlund85@microsift.com,5/31/74,male,Master's degree,NG,incomplete
64f441952cd091f067189335,6/10/22 20:51,Sara,Staples,sara.staples61@yahow.com,6/18/98,female,Bachelor's degree,IN,complete
64f441952cd091f067189336,6/9/22 6:53,Carolyn,Cox,carolyn.cox58@yahow.com,6/20/02,female,Bachelor's degree,ET,complete
64f441952cd091f067189337,6/21/22 9:21,Dustin,Pratt,dustin.pratt61@microsift.com,10/19/87,male,Master's degree,PK,complete
64f441952cd091f067189338,6/20/22 23:59,Joan,Espinoza,joan.espinoza93@microsift.com,11/5/96,female,High School or Baccalaureate,ZM,incomplete
64f441952cd091f067189339,6/5/22 23:40,Russell,Powell,russell.powell35@microsift.com,4/15/93,male,Some College (1-3 years),IN,complete
64f441952cd091f06718933a,6/9/22 4:09,Matthew,Trejo,matthew.trejo11@microsift.com,12/12/63,male,High School or Baccalaureate,PK,incomplete
64f441952cd091f06718933b,6/15/22 11:10,Justin,Smith,justin.smith73@gmall.com,2/27/04,male,Master's degree,NG,incomplete
64f441952cd091f06718933c,6/25/22 19:46,Richard,Laflore,richard.laflore97@hotmeal.com,3/12/97,male,Bachelor's degree,AF,complete
64f441952cd091f06718933d,6/15/22 15:08,Rhonda,Gallegos,rhonda.gallegos88@yahow.com,2/5/95,female,Bachelor's degree,TZ,complete
64f441952cd091f06718933e,6/9/22 1:42,Scott,Whittle,scott.whittle96@hotmeal.com,10/11/95,male,High School or Baccalaureate,PK,incomplete
64f441952cd091f06718933f,6/28/22 16:22,Jerry,Debord,jerry.debord29@hotmeal.com,1/12/94,male,Bachelor's degree,NP,incomplete
64f441952cd091f067189340,6/4/22 7:41,Michelle,Murphy,michelle.murphy92@hotmeal.com,10/27/80,female,Bachelor's degree,GH,incomplete
64f441952cd091f067189341,6/29/22 22:53,Christine,Banda,christine.banda16@microsift.com,10/31/97,female,Bachelor's degree,SA,complete
64f441952cd091f067189342,6/9/22 9:51,Robert,Willick,robert.willick9@microsift.com,2/23/00,male,Bachelor's degree,SO,complete
64f441952cd091f067189343,6/25/22 19:35,William,Chaney,william.chaney17@yahow.com,2/13/04,male,High School or Baccalaureate,DZ,incomplete
64f441952cd091f067189344,6/25/22 17:36,Christopher,Olson,christopher.olson63@hotmeal.com,11/24/99,male,Master's degree,ET,complete
64f441952cd091f067189345,6/3/22 6:22,George,Wright,george.wright67@gmall.com,8/12/94,male,Bachelor's degree,IN,complete
64f441952cd091f067189346,6/12/22 14:55,Gary,Singh,gary.singh25@gmall.com,5/2/94,male,Bachelor's degree,IN,complete
64f441952cd091f067189347,6/9/22 22:16,Matt,Horner,matt.horner7@yahow.com,3/12/97,male,Bachelor's degree,BD,incomplete
64f441952cd091f067189348,6/1/22 14:44,Jack,Beard,jack.beard96@microsift.com,2/1/97,male,Master's degree,GH,complete
64f441952cd091f067189349,6/8/22 18:32,Alan,Koch,alan.koch93@microsift.com,10/18/98,male,High School or Baccalaureate,IN,complete
64f441952cd091f06718934a,6/21/22 13:36,Charles,Diep,charles.diep17@gmall.com,3/17/88,male,Bachelor's degree,ZW,complete
64f441952cd091f06718934b,6/1/22 13:34,Martin,Lomax,martin.lomax22@microsift.com,9/1/94,male,Bachelor's degree,PK,complete
64f441952cd091f06718934c,6/14/22 7:57,Clifford,Dubois,clifford.dubois49@yahow.com,4/19/00,male,Bachelor's degree,NG,complete
64f441952cd091f06718934d,6/3/22 3:52,Kevin,Taylor,kevin.taylor97@hotmeal.com,2/8/92,male,Bachelor's degree,NG,complete
64f441952cd091f06718934e,6/9/22 8:39,Leopoldo,Ohler,leopoldo.ohler16@yahow.com,6/27/91,male,Bachelor's degree,IN,incomplete
64f441952cd091f06718934f,6/30/22 16:47,Charles,Reeder,charles.reeder22@hotmeal.com,1/23/00,male,Some College (1-3 years),BD,complete
64f441952cd091f067189350,6/2/22 5:55,Allan,Woods,allan.woods68@yahow.com,9/6/01,male,Bachelor's degree,IQ,complete
64f441952cd091f067189351,6/18/22 2:33,Thomas,Ocheltree,thomas.ocheltree87@hotmeal.com,6/14/96,male,Bachelor's degree,ET,complete
64f441952cd091f067189352,6/8/22 9:05,Lisa,Higgins,lisa.higgins17@yahow.com,3/9/83,female,Bachelor's degree,NG,complete
64f441952cd091f067189353,6/15/22 7:01,Margaret,Ross,margaret.ross87@yahow.com,12/11/92,female,High School or Baccalaureate,NG,complete
64f441952cd091f067189354,6/10/22 3:30,Kelly,Negron,kelly.negron67@gmall.com,4/20/03,female,Bachelor's degree,PK,complete
64f441952cd091f067189355,6/18/22 3:03,David,Jackson,david.jackson89@gmall.com,3/15/02,male,Bachelor's degree,ET,complete
64f441952cd091f067189356,6/23/22 2:44,Anthony,Nunez,anthony.nunez14@yahow.com,2/4/79,male,Bachelor's degree,ET,complete
64f441952cd091f067189357,6/24/22 11:58,Sharon,Curtis,sharon.curtis81@microsift.com,5/20/99,female,Master's degree,NG,complete
64f441952cd091f067189358,6/23/22 19:27,Albert,Rizvi,albert.rizvi10@gmall.com,4/21/96,male,High School or Baccalaureate,NG,complete
64f441952cd091f067189359,6/3/22 0:42,Daniel,Hillsgrove,daniel.hillsgrove53@microsift.com,7/22/79,male,Bachelor's degree,GH,complete
64f441952cd091f06718935a,6/21/22 21:56,Maureen,Silveira,maureen.silveira63@hotmeal.com,4/10/02,female,Bachelor's degree,NG,incomplete
64f441952cd091f06718935b,6/1/22 4:14,Miguel,Adams,miguel.adams47@microsift.com,4/12/97,male,Bachelor's degree,ZA,incomplete
64f441952cd091f06718935c,6/21/22 19:05,William,Harris,william.harris79@microsift.com,12/22/93,male,Bachelor's degree,NG,complete
64f441952cd091f06718935d,6/10/22 7:34,Laura,Blessing,laura.blessing23@microsift.com,1/22/01,female,Master's degree,KE,complete
64f441952cd091f06718935e,6/18/22 20:32,Rafael,Velovic,rafael.velovic21@hotmeal.com,5/17/81,male,Bachelor's degree,IN,complete
64f441952cd091f06718935f,6/9/22 8:16,Lynn,Suther,lynn.suther2@yahow.com,11/7/96,female,Master's degree,NG,complete
64f441952cd091f067189360,6/6/22 5:16,Theodore,Whitmire,theodore.whitmire42@yahow.com,12/13/99,male,Bachelor's degree,PK,complete
64f441952cd091f067189361,6/20/22 19:03,Gregory,Brown,gregory.brown28@hotmeal.com,4/16/97,male,Bachelor's degree,VN,incomplete
64f441952cd091f067189362,6/13/22 20:18,Dennis,Mchale,dennis.mchale59@gmall.com,1/13/97,male,Bachelor's degree,NG,complete
64f441952cd091f067189363,6/20/22 21:37,Beverly,Verrill,beverly.verrill75@gmall.com,4/13/90,female,Bachelor's degree,AF,complete
64f441952cd091f067189364,6/30/22 23:41,Albert,Peters,albert.peters8@microsift.com,1/22/91,male,Master's degree,NG,complete
64f441952cd091f067189365,6/29/22 21:09,Charles,Owens,charles.owens23@yahow.com,4/18/97,male,Bachelor's degree,NG,complete
64f441952cd091f067189366,6/25/22 4:28,Joe,Hamilton,joe.hamilton77@yahow.com,6/8/02,male,Bachelor's degree,NG,incomplete
64f441952cd091f067189367,6/19/22 8:20,Christopher,Davis,christopher.davis21@gmall.com,6/3/98,male,Bachelor's degree,KE,complete
64f441952cd091f067189368,6/13/22 0:05,Julius,Bryan,julius.bryan95@microsift.com,8/2/01,male,Bachelor's degree,SL,complete
64f441952cd091f067189369,6/23/22 21:48,Darrell,Minor,darrell.minor54@yahow.com,1/27/92,male,Bachelor's degree,TZ,complete
64f441952cd091f06718936a,6/16/22 18:35,Daniel,Schoof,daniel.schoof56@microsift.com,4/23/90,male,Bachelor's degree,NG,incomplete
64f441952cd091f06718936b,6/28/22 10:53,Joshua,Lino,joshua.lino38@yahow.com,5/15/03,male,Some College (1-3 years),ZA,incomplete
64f441952cd091f06718936c,6/16/22 0:09,David,Forsberg,david.forsberg45@gmall.com,8/31/98,male,Master's degree,BD,complete
64f441952cd091f06718936d,6/3/22 17:15,Larry,Lewis,larry.lewis66@gmall.com,10/11/89,male,Some College (1-3 years),BD,complete
64f441952cd091f06718936e,6/1/22 3:56,Jason,Davis,jason.davis91@yahow.com,10/7/90,male,Master's degree,NG,incomplete
64f441952cd091f06718936f,6/14/22 6:54,Christopher,Francis,christopher.francis20@yahow.com,7/26/02,male,Master's degree,NG,incomplete
64f441952cd091f067189370,6/13/22 13:43,Emil,Conway,emil.conway91@microsift.com,5/19/91,male,Bachelor's degree,CI,incomplete
64f441952cd091f067189371,6/26/22 18:20,Lawrence,Michaud,lawrence.michaud31@hotmeal.com,6/23/93,male,High School or Baccalaureate,CN,incomplete
64f441952cd091f067189372,6/8/22 14:14,William,Child,william.child16@hotmeal.com,4/27/02,male,Some College (1-3 years),RW,incomplete
64f441952cd091f067189373,6/23/22 11:16,Sydney,Stansbury,sydney.stansbury31@yahow.com,2/1/95,male,Bachelor's degree,NG,complete
64f441952cd091f067189374,6/25/22 13:51,Napoleon,Danker,napoleon.danker62@microsift.com,7/30/75,male,Some College (1-3 years),LS,complete
64f441952cd091f067189375,6/12/22 10:43,Jesus,Paine,jesus.paine53@yahow.com,4/21/96,male,Bachelor's degree,PH,complete
64f441952cd091f067189376,6/10/22 16:01,William,Barrett,william.barrett68@microsift.com,8/6/83,male,Bachelor's degree,NG,incomplete
64f441952cd091f067189377,6/19/22 15:55,Isabel,Garbe,isabel.garbe25@yahow.com,12/2/85,female,Bachelor's degree,KE,complete
64f441952cd091f067189378,6/16/22 4:55,Heather,Ballard,heather.ballard19@gmall.com,3/6/00,female,High School or Baccalaureate,IN,incomplete
64f441952cd091f067189379,6/26/22 14:00,Donald,Redford,donald.redford73@hotmeal.com,2/16/03,male,Bachelor's degree,MW,complete
64f441952cd091f06718937a,6/17/22 10:40,Mike,Jeffries,mike.jeffries86@yahow.com,5/14/95,male,Bachelor's degree,NG,complete
64f441952cd091f06718937b,6/1/22 12:03,James,Pealer,james.pealer25@yahow.com,11/14/83,male,High School or Baccalaureate,ET,complete
64f441952cd091f06718937c,6/27/22 19:58,William,Greco,william.greco83@microsift.com,11/30/86,male,Bachelor's degree,IN,complete
64f441952cd091f06718937d,6/11/22 17:47,Tony,Covington,tony.covington61@gmall.com,6/8/87,male,Bachelor's degree,RW,incomplete
64f441952cd091f06718937e,6/26/22 5:34,Laverne,Morton,laverne.morton70@microsift.com,3/18/98,male,Master's degree,PK,complete
64f441952cd091f06718937f,6/7/22 12:03,Allen,Nguyen,allen.nguyen82@gmall.com,9/26/92,male,Master's degree,PK,complete
64f441952cd091f067189380,6/25/22 22:21,Steven,Christy,steven.christy49@hotmeal.com,10/21/97,male,High School or Baccalaureate,RW,incomplete
64f441952cd091f067189381,6/11/22 19:30,Bruce,Setchell,bruce.setchell83@gmall.com,4/27/04,male,High School or Baccalaureate,LR,incomplete
64f441952cd091f067189382,6/13/22 14:04,Sean,Law,sean.law75@hotmeal.com,3/16/00,male,Master's degree,SL,complete
64f441952cd091f067189383,6/7/22 1:01,Gregory,Thomas,gregory.thomas41@yahow.com,1/30/98,male,High School or Baccalaureate,CM,complete
64f441952cd091f067189384,6/6/22 6:50,Dean,Bohlen,dean.bohlen46@gmall.com,7/4/95,male,Bachelor's degree,MM,incomplete
64f441952cd091f067189385,6/13/22 15:14,Floyd,Dix,floyd.dix5@microsift.com,4/29/96,male,High School or Baccalaureate,ET,complete
64f441952cd091f067189386,6/17/22 20:30,Thomas,Stewart,thomas.stewart69@microsift.com,5/4/95,male,Bachelor's degree,CD,incomplete
64f441952cd091f067189387,6/17/22 20:32,Matthew,Williams,matthew.williams60@yahow.com,3/15/03,male,Bachelor's degree,ET,incomplete
64f441952cd091f067189388,6/19/22 23:44,Jolynn,Escalante,jolynn.escalante22@hotmeal.com,10/6/03,female,Some College (1-3 years),NG,incomplete
64f441952cd091f067189389,6/16/22 0:22,Stephen,Lopez,stephen.lopez44@microsift.com,6/20/93,male,Bachelor's degree,ZM,complete
64f441952cd091f06718938a,6/19/22 7:27,Danita,Brinkhaus,danita.brinkhaus68@microsift.com,8/7/98,female,High School or Baccalaureate,UG,complete
64f441952cd091f06718938b,6/29/22 17:52,Paul,Holt,paul.holt31@yahow.com,4/6/02,male,Bachelor's degree,IN,incomplete
64f441952cd091f06718938c,6/8/22 19:00,James,Bertolini,james.bertolini58@microsift.com,7/25/99,male,Bachelor's degree,IN,complete
64f441952cd091f06718938d,6/30/22 0:18,Patrick,Hardy,patrick.hardy97@hotmeal.com,3/14/02,male,Bachelor's degree,ZM,incomplete
64f441952cd091f06718938e,6/15/22 4:48,Bruce,Dayton,bruce.dayton31@microsift.com,10/22/95,male,Bachelor's degree,NP,complete
64f441952cd091f06718938f,6/26/22 21:39,Kyle,Urbaniak,kyle.urbaniak36@yahow.com,5/21/99,male,High School or Baccalaureate,GH,complete
64f441952cd091f067189390,6/5/22 20:59,Michael,Barone,michael.barone80@hotmeal.com,6/12/89,male,Bachelor's degree,MW,complete
64f441952cd091f067189391,6/4/22 6:23,Jeremy,Walls,jeremy.walls93@microsift.com,3/12/90,male,Bachelor's degree,KE,incomplete
64f441952cd091f067189392,6/25/22 2:07,David,Hicks,david.hicks97@yahow.com,9/28/88,male,High School or Baccalaureate,RW,complete
64f441952cd091f067189393,6/11/22 8:37,Zulema,Bagley,zulema.bagley75@hotmeal.com,10/30/96,female,Bachelor's degree,NG,complete
64f441952cd091f067189394,6/29/22 15:12,Larry,Mcconnell,larry.mcconnell83@microsift.com,1/11/84,male,Bachelor's degree,ZA,complete
64f441952cd091f067189395,6/6/22 20:45,Terry,Leavy,terry.leavy6@gmall.com,8/5/85,male,Bachelor's degree,ET,incomplete
64f441952cd091f067189396,6/3/22 5:37,Ronald,Harris,ronald.harris15@yahow.com,3/2/80,male,Bachelor's degree,ET,complete
64f441952cd091f067189397,6/8/22 1:25,Kristy,Iannaccone,kristy.iannaccone53@microsift.com,7/20/96,female,Bachelor's degree,NG,complete
64f441952cd091f067189398,6/4/22 5:22,Richard,Ferguson,richard.ferguson13@hotmeal.com,11/12/97,male,Doctorate (e.g. PhD),KE,complete
64f441952cd091f067189399,6/23/22 2:02,Jefferson,Wright,jefferson.wright87@yahow.com,11/3/81,male,Some College (1-3 years),ET,complete
64f441952cd091f06718939a,6/23/22 8:54,Justin,Hinojos,justin.hinojos90@microsift.com,2/3/99,male,Bachelor's degree,HT,complete
64f441952cd091f06718939b,6/13/22 11:07,William,Paul,william.paul46@hotmeal.com,10/10/82,male,High School or Baccalaureate,KE,complete
64f441952cd091f06718939c,6/10/22 12:40,Ernie,Sanchez,ernie.sanchez40@gmall.com,11/10/95,male,Master's degree,NG,incomplete
64f441952cd091f06718939d,6/26/22 3:28,Gary,Garnett,gary.garnett30@yahow.com,11/27/93,male,Bachelor's degree,KE,complete
64f441952cd091f06718939e,6/10/22 4:58,Cristy,Kaul,cristy.kaul53@hotmeal.com,12/2/90,female,Some College (1-3 years),NG,complete
64f441952cd091f06718939f,6/13/22 12:53,Andrea,Combass,andrea.combass39@microsift.com,10/26/85,female,High School or Baccalaureate,PK,complete
64f441952cd091f0671893a0,6/7/22 13:57,Adam,Fields,adam.fields60@microsift.com,3/13/99,male,Master's degree,BD,complete
64f441952cd091f0671893a1,6/18/22 9:53,Christina,Burgher,christina.burgher1@microsift.com,11/10/90,female,Bachelor's degree,GH,complete
64f441952cd091f0671893a2,6/26/22 1:02,Daniel,Heath,daniel.heath15@yahow.com,4/27/93,male,Doctorate (e.g. PhD),PK,complete
64f441952cd091f0671893a3,6/6/22 19:31,Rick,Miser,rick.miser12@yahow.com,1/1/01,male,Some College (1-3 years),IN,complete
64f441952cd091f0671893a4,6/24/22 2:18,Vicki,Lewicki,vicki.lewicki29@hotmeal.com,7/17/86,female,Bachelor's degree,PK,complete
64f441952cd091f0671893a5,6/24/22 9:09,Pearl,Gazaway,pearl.gazaway38@gmall.com,8/1/87,female,Some College (1-3 years),PH,complete
64f441952cd091f0671893a6,6/25/22 15:34,Arthur,Gaynor,arthur.gaynor38@yahow.com,8/8/97,male,Bachelor's degree,AF,incomplete
64f441952cd091f0671893a7,6/23/22 7:28,Theresa,Faison,theresa.faison26@gmall.com,7/31/83,female,Bachelor's degree,PH,complete
64f441952cd091f0671893a8,6/8/22 6:39,Tamika,Wallace,tamika.wallace99@hotmeal.com,9/5/95,female,Bachelor's degree,UG,complete
64f441952cd091f0671893a9,6/14/22 21:09,Homer,Vargas,homer.vargas51@hotmeal.com,2/13/96,male,Bachelor's degree,KE,complete
64f441952cd091f0671893aa,6/26/22 13:04,Christopher,Wood,christopher.wood1@gmall.com,8/21/95,male,Master's degree,NG,complete
64f441952cd091f0671893ab,6/18/22 2:30,James,Holt,james.holt61@gmall.com,4/14/04,male,High School or Baccalaureate,KE,complete
64f441952cd091f0671893ac,6/15/22 10:57,Michael,Smith,michael.smith90@yahow.com,7/21/93,male,Master's degree,ET,complete
64f441952cd091f0671893ad,6/26/22 4:28,James,Franco,james.franco64@yahow.com,3/20/87,male,Bachelor's degree,NG,complete
64f441952cd091f0671893ae,6/28/22 4:20,Susanna,Mangiafico,susanna.mangiafico79@gmall.com,5/18/98,female,Bachelor's degree,HK,complete
64f441952cd091f0671893af,6/1/22 5:36,Judson,Thacker,judson.thacker63@yahow.com,2/3/89,male,High School or Baccalaureate,NG,incomplete
64f441952cd091f0671893b0,6/3/22 6:29,Marcelino,Cox,marcelino.cox13@yahow.com,7/23/95,male,Bachelor's degree,IN,complete
64f441952cd091f0671893b1,6/21/22 3:54,Lucille,Steuer,lucille.steuer76@gmall.com,6/24/83,female,Bachelor's degree,NG,complete
64f441952cd091f0671893b2,6/11/22 14:29,Raymond,Peabody,raymond.peabody89@gmall.com,3/4/96,male,Bachelor's degree,NG,incomplete
64f441952cd091f0671893b3,6/30/22 4:13,Charles,Gary,charles.gary17@microsift.com,8/4/96,male,Bachelor's degree,NG,complete
64f441952cd091f0671893b4,6/27/22 6:09,Wilbert,Cooper,wilbert.cooper60@microsift.com,8/16/93,male,High School or Baccalaureate,NG,complete
64f441952cd091f0671893b5,6/16/22 2:04,Thomas,Tibbs,thomas.tibbs9@gmall.com,7/20/99,male,Some College (1-3 years),GH,complete
64f441952cd091f0671893b6,6/29/22 22:05,Michael,Fleming,michael.fleming7@gmall.com,4/29/93,male,Some College (1-3 years),QA,incomplete
64f441952cd091f0671893b7,6/16/22 4:22,Scott,Holmes,scott.holmes3@yahow.com,12/2/00,male,Bachelor's degree,PK,complete
64f441952cd091f0671893b8,6/22/22 22:08,Danny,Worthington,danny.worthington19@yahow.com,10/21/02,male,High School or Baccalaureate,KE,complete
64f441952cd091f0671893b9,6/11/22 13:21,Bobby,Randles,bobby.randles46@hotmeal.com,7/7/90,male,High School or Baccalaureate,NG,incomplete
64f441952cd091f0671893ba,6/10/22 4:49,Joseph,Moss,joseph.moss22@hotmeal.com,12/24/78,male,Bachelor's degree,NG,complete
64f441952cd091f0671893bb,6/9/22 2:26,Kenneth,Mcgill,kenneth.mcgill62@yahow.com,5/17/97,male,High School or Baccalaureate,CA,incomplete
64f441952cd091f0671893bc,6/16/22 1:41,Justin,Costello,justin.costello29@yahow.com,12/3/88,male,Bachelor's degree,NP,complete
64f441952cd091f0671893bd,6/16/22 11:48,Philip,Baham,philip.baham26@hotmeal.com,8/2/91,male,Bachelor's degree,PK,complete
64f441952cd091f0671893be,6/25/22 22:27,Carole,Bahena,carole.bahena47@microsift.com,10/13/80,female,Bachelor's degree,SG,complete
64f441952cd091f0671893bf,6/10/22 1:30,Robert,Ackley,robert.ackley55@microsift.com,4/23/03,male,Bachelor's degree,MX,complete
64f441952cd091f0671893c0,6/3/22 2:55,Danny,Farmer,danny.farmer94@yahow.com,8/23/02,male,Bachelor's degree,BJ,complete
64f441952cd091f0671893c1,6/24/22 6:14,Eric,Fernandez,eric.fernandez20@hotmeal.com,6/2/01,male,Some College (1-3 years),IN,complete
64f441952cd091f0671893c2,6/19/22 6:15,Bobby,Sharp,bobby.sharp86@microsift.com,10/23/93,male,Bachelor's degree,NG,complete
64f441952cd091f0671893c3,6/5/22 4:50,Leonard,Mctigue,leonard.mctigue17@microsift.com,5/28/84,male,Bachelor's degree,GH,complete
64f441952cd091f0671893c4,6/1/22 3:35,Susan,Franklin,susan.franklin58@hotmeal.com,1/29/97,female,Some College (1-3 years),IN,incomplete
64f441952cd091f0671893c6,6/12/22 2:54,Andrew,Jackson,andrew.jackson71@microsift.com,2/14/88,male,Bachelor's degree,NG,complete
64f441952cd091f0671893c7,6/5/22 23:45,Jorge,Deese,jorge.deese32@hotmeal.com,4/13/00,male,Master's degree,IN,complete
64f441952cd091f0671893c8,6/25/22 23:58,Justin,Rosado,justin.rosado68@yahow.com,5/2/96,male,Master's degree,NG,complete
64f441952cd091f0671893c9,6/26/22 19:45,Alan,Escobedo,alan.escobedo31@microsift.com,2/2/01,male,Bachelor's degree,RS,complete
64f441952cd091f0671893ca,6/27/22 18:39,John,Stewart,john.stewart13@yahow.com,5/4/97,male,High School or Baccalaureate,KE,incomplete
64f441952cd091f0671893cb,6/22/22 17:52,Chadwick,Michael,chadwick.michael15@microsift.com,1/23/95,male,Bachelor's degree,PH,complete
64f441952cd091f0671893cc,6/22/22 22:22,Charles,Adams,charles.adams12@yahow.com,10/7/93,male,Some College (1-3 years),ZM,complete
64f441952cd091f0671893cd,6/15/22 14:33,Shirley,Ford,shirley.ford98@microsift.com,7/10/04,female,Master's degree,TZ,complete
